State,School Name,Location
Edo,Special Touch Academy Secondary School,Benin City
Edo,Cogent Academy Secondary School,Benin City
Edo,Nosa Eke High School,Ugbowo
Edo,Supreme High School,Benin City
Edo,"Queen’s High School, Evbuotubu",Egor
Edo,Eagles College,Benin City
Edo,Jaclason Group Of Schools,Egor
Edo,Vacglon Academy Secondary School,Benin City
Edo,Ambassador College,Benin City
Edo,Mattins Secondary School,Benin City
Edo,Alpha And Omega Secondary School,Benin City
Edo,Winfosa Education Centre,Benin City
Edo,Opoji Secondary Commercial School,Okhore-Opoji
Edo,Opoji Grammar School,Eguare Opoji
Edo,Irrua Girls’ Secondary School,Irrua
Edo,Ugbegun Grammar School,Ugbegun
Edo,Usugbenu Grammar School,Usugbenu
Edo,Ujabhole Grammar School,Irrua
Edo,"Annunciation Catholic College, Irrua",Esan Central
Edo,Idunwele Girls’ Secondary School,Ewu-Ishan
Edo,Ebudin Secondary School,Ugbegun
Edo,Ikekato Secondary School,Ikekato Irrua
Edo,Ewu Grammar School,Ewu
Edo,Uneah Secondary School,Ibore-Irrua
Edo,Scarlet Secondary School,Ewu-Ishan
Edo,Zenith Royal College,Irrua
Edo,Future Leaders Academy,Irrua
Edo,"Unique Secondary School, Eguare",Irrua
Edo,Victorious Child Secondary,Eidenu-Irrua
Edo,Shaka Momodu Memorial College,Irrua
Edo,Standard International College,Eidemi Irrua
Edo,Ebenezer Model Education Centre,Eko-Ewa
Edo,Usi-Mart Academy,Opoji
Edo,Judes’ College,Ugbegun
Edo,Ideal Secondary School,Abokhal Quaters Eguavie Irrua
Edo,Afuda Secondary School,Afuda-Irrua
Edo,Government Science And Technical College,Irrua
Edo,Agba Grammar School,Uromi
Edo,Obeidu Secondary School,Uromi
Edo,Arue Secondary School,Uromi
Edo,Ebho-Iyi Secondary School,Uromi
Edo,Obiyon Secondary School,Uromi
Edo,Efandion Secondary School,Uromi
Edo,Amedokhian Secondary School,Uromi
Edo,Esan Grammar School,Uromi
Edo,Our Lady Of Lurdes Girls’ Grammar School,Uromi
Edo,Lumen Christi International High School,Uromi
Edo,Uroh Secondary School,Uzea
Edo,Uzea Secondary School,Olinlin-Uzea
Edo,Idumoza Secondary School,Uromi
Edo,Word Of Faith College,Uromi
Edo,Christ The King Secondary School,Uromi
Edo,Ufua Memorial Secondary School,Uromi
Edo,Megrow Secondary School,Uromi
Edo,Okpere Memorial Secondary School,Uromi
Edo,Baptist Academy,Uromi
Edo,Inegbeboh Comprehensive College,Uromi
Edo,Buddy Secondary School,Uromi
Edo,Unique High School,Uromi
Edo,Obhili Memorial Grammar School,Uromi
Edo,Universal Secondary School,Uromi
Edo,Eigbibhala Oriasotie Memorial Secondary School,Uromi
Edo,Okoeguale High School,Uromi
Edo,Leaders Academy School,Uromi
Edo,Obumen Memorial College,Egbele Uromi
Edo,Federal Science And Technical College,Uromi
Edo,Oriade High School,Uromi
Edo,Divine Culture Secondary School,Benin
Edo,Sacred Heart High School,Uromi
Edo,Holy Trinity Secondary School,Uromi
Edo,Holy Family Academy,Uromi
Edo,Center For Child Care And Youth Dev. Sec. School,Uromi
Edo,"Esan Model (Boys) Grammar School, Uromi",Benin
Edo,Ugboha Secondary Commercial School,Ugboha
Edo,Ewatto Grammar School,Ewatto
Edo,Edeikholor Grammar School,Ubiaja
Edo,Ohardua Mixed Secondary School,Ohardua
Edo,Obiaza Mixed Secondary School,Ubiaja
Edo,Okhuesan Secondary School,Okhuesan
Edo,Udakpa Secondary School,Ubiaja
Edo,Illushi Secondary School,Illushi
Edo,Agadaga Secondary School,Ewohimi
Edo,Uhomebho Mixed Secondary School,Ewatto
Edo,Okaiaben Secondary School,Ewohimi
Edo,Saint John Bosco’s College,Ubiaja
Edo,Pilgrim Baptist Grammar School,Ewohimi
Edo,Emu Grammar School,Emu
Edo,Ewohimi Secondary School,Ewohimi
Edo,Sacred Heart Girls’ Model Secondary School,Ubiaja
Edo,Unity Secondary School,Ewohimi
Edo,Saint Francis College,Ubiaja
Edo,Ubiaja Community Secondary School,Ubiaja
Edo,Oria Secondary School,Oria
Edo,Odua College,Ohordua
Edo,Gospel Time Secondary School,Ubiaja
Edo,"Light House College, Ibhiadam",Ewu
Edo,Japajom Secondary School,Ubiaja
Edo,King’s & Queen’s College,Ubiaja
Edo,Emunekhua Secondary School,Emunekhua
Edo,Bright Hope College,Inyenlen
Edo,Larmart High School,Ubiaja
Edo,Arehoi Memorial College Ohordua,Unknown
Edo,St. Andrew’s College,Emu
Edo,Esteem Secondary School,Udakpavia Ubiaja
Edo,Ewatto Community Secondary School,Idinwe Ewatto
Edo,"Adesua College, Idinwe",Ewatto
Edo,"Larmart Demonstration College, Ibhiedu",Ohordua
Edo,Irena Secondary School,Ewatto
Edo,St. Mathias Group Of School,Ewohimi
Edo,Holy Innecents Secondary School,Ugboha
Edo,Ogwa Grammar School,Ogwa
Edo,Uhiele Grammar School,Ekpoma
Edo,Akugbe Secondary School,Emuhi-Ekpoma
Edo,Illeh Secondary School,Ekpoma
Edo,Ihumudumu Secondary School,Ekpoma
Edo,Ujoelen Grammar School,Ekpoma
Edo,Eguare Secondary School,Ekpoma
Edo,Ujogba Secondary School,Ujogba
Edo,"Oka Secondary School, Egoro-Noka",Ekpoma
Edo,Iruekpen Girls’ Secondary School,Iruekpen
Edo,Urohi Secondary School,Urohi Ekpoma
Edo,Ujemen Secondary School,Ekpoma
Edo,Emaudo Secondary School,Ekpoma
Edo,Iruekpen Grammar School,Iruekpen
Edo,Ambrose Ali University Secondary School,Ekpoma
Edo,Ukhun Secondary School,Ukhun
Edo,Zanna Royal Academy,Ekpoma
Edo,Idoa Secondary School,Idoa
Edo,Mousco International Comprehensive College,Ekpoma
Edo,Palm International College,Iruekpen
Edo,Austin Beh Secondary School,Uwam Nifor
Edo,Bishop Ajayi Crowther Memorial College,Ekpoma
Edo,Blessing Secondary School,Ekpoma
Edo,Wisdom Secondary School,Ekpoma
Edo,Bonahis Secondary School,Ekpoma
Edo,Assurance Secondary School,Ekpoma
Edo,New Dimension High School,Benin
Edo,Christ Foundation Secondary School,Benin
Edo,Amazing Grace Secondary School,Ekpoma
Edo,Saint Saviour National Secondary School,Ekpoma
Edo,"Cosmopolitan Church Secondary School, Ukpenu",Ekpoma
Edo,Future Steps Academy,Ekpoma
Edo,Ehiemua Memorial College,Ekpoma
Edo,Suco International College,Ujemen Ekpoma
Edo,Victory Secondary School,Ogwa
Edo,Christ Is The Answer Secondary School,Ekpoma
Edo,Mount Carmel Secondary School,Ekpoma
Edo,Ekperi Grammar School,Ugbekpe-Ekperi
Edo,Fugar Mixed Secondary School,Fugar
Edo,Ogbona Secondary School,Ogbona
Edo,Anegbette Secondary School,Anegbette
Edo,Saint John’s Boys’ Model Secondary School,Fugar
Edo,Pioneer Comprehensive High School,Fugar
Edo,Osagbe College,Udaba Ekperi
Edo,Life Line College,Fugar City
Edo,Tony-Tom Comprehensive Secondary School,Ugbekpe-Ekperi
Edo,Delegiwa Memorial Secondary School,Ugbekpe-Ekperi
Edo,Prudence Comprehensive Secondary School,Ogbona
Edo,Monica Group Of Schools,Iraokhor-Fugar
Edo,Osumhe Secondary School,Osowhegbe-Ekperi
Edo,Central College,Ogochi-Ekperi
Edo,Okpella Comprehensive High School,Okugbe Okpella
Edo,Imiegba Grammar School,Imiegba
Edo,Iviukwe Grammar School,Iviukwe
Edo,"Egori Community Secondary School, Egori",Agenebode
Edo,Igiode Secondary School,Igiode Agenebode
Edo,Army Day Secondary School,Agenebode
Edo,Afokpella Secondary School,Afokpella
Edo,Ogute-Oke Secondary School,Okpella
Edo,Weppa Secondary School,Weppa-Agenebode
Edo,Saint Peter’s Grammar School,Agenebode
Edo,Ikpomaza Grammar School,Okpella
Edo,Oghe Community Secondary School,Ivioghe
Edo,Ekuri Secondary Commercial School,Imiekuri-Okpella
Edo,Providence Secondary School,Agenebode
Edo,Progress Secondary School,Agenebode
Edo,Okpekpe Secondary School,Okpekpe
Edo,Elite Secondary School,Okpella
Edo,Success Secondary School,Agenebode
Edo,Sacred Heart College,Agenebode
Edo,Hebrew International Secondary School,Okugbe-Okpella
Edo,Iddo Community Grammar School,Iddo-Okpella
Edo,Okpella College,Awuyemi Okpella
Edo,United Secondary Commercial College,Okpella
Edo,St. Margaret Mary’s High School,Iddo-Okpella
Edo,Jebamoh Unisecondary School,Itsukwi
Edo,Christ The King Secondary School,Agenebode
Edo,Uku Secondary Commercial School,Iyuku-Uzairue
Edo,South Ibie Secondary School,Iyakpi
Edo,Apana Mixed Secondary School,Apana
Edo,Jattu Secondary School,Jattu
Edo,Our Lady Of Fatima College,Auchi
Edo,Momodu College,Agbede
Edo,Ikabigbo Grammar School,Ikabigbo
Edo,Jagbe Secondary School,Jagbe
Edo,Afowa Mixed Secondary School,Afowa-Uzairue
Edo,Uluoke Secondary School,Uluoke
Edo,Ughiole Secondary School,Aviele
Edo,Ayuele Secondary School,Agbede
Edo,Iyerekhu Secondary School,Iyerekhu
Edo,Iyekhie Girls’ Secondary School,Auchi
Edo,Akpekpe Secondary School,Auchi
Edo,Auchi Comprehensive High School,Auchi
Edo,Afashio Mixed Secondary School,Afashio
Edo,Saint Angela Girls’ Grammar School,Uzairiue
Edo,Ayogwiri Grammar School,Ayogwiri
Edo,Iyamho Community Secondary School,Iyamho-Uzairue
Edo,Auchi College,Auchi
Edo,Army Day Secondary School,Auchi
Edo,Ayua Secondary Commercial School,Ayua
Edo,Iyora Secondary School,Iyora-Uzairue
Edo,Sa’id Mixed Secondary School,Aviele-Auchi
Edo,School Of Secondary Education,Auchi
Edo,Muslim Secondary School,Auchi
Edo,Evangel International School,Auchi
Edo,Brighter Tomorrow Secondary School,Auchi
Edo,Bishop Oyebode Memorial College,Auchi
Edo,"Patman College, Jattu",Uzairue
Edo,Amina Foundation College,Agbede
Edo,Brightway Secondary School,Jattu-Uzairue
Edo,Auchi Polytechnic Secondary School,Auchi
Edo,Diligence Secondary School,Jattu-Uzairue
Edo,Vicky Secondary School,Jattu-Uzairue
Edo,Early Breed Secondary School,Auchi
Edo,Sancta Maria Secondary School,Ibienafe
Edo,Elite Comprehensive College,Auchi
Edo,Maris Blessed Secondary School,Auchi
Edo,Trinity Secondary School,Jattu-Uzairue
Edo,Izhar-Ud-Deen Muslim Secondary School,Jattu-Uzairue
Edo,Al-Mukhtar Secondary School,Auchi
Edo,Brainfield International School,Auchi
Edo,Scholars Secondary School,Agbede
Edo,Akhuetieme Comprehensive Secondary School,Iyakpi
Edo,Aibotse Secondary School,Auchi
Edo,Rilfad Secondary School,Auchi
Edo,Morning Star Secondary School Iyakpi,Auchi
Edo,St. Philips Secondary School,Jattu-Uzairue
Edo,Success Comprehensive College,Auchi.
Edo,Golden Kingdom Academy,Ughok-Ayuele
Edo,"Grace Divine Secondary School, Sabo South",Ibie
Edo,Abiri Secondary School,Auchi
Edo,Anwain Senior Secondary School,Idegun
Edo,"Daystar Secondary School, Ubiane",Aviele
Edo,Ikelebe Secondary School,Auchi
Edo,Hikmah Secondary School,Auchi
Edo,Spring Leaders Secondary School,Edo
Edo,Hira Comprehensive College,Iyakpi
Edo,Hizbullah Secondary School,Auchi
Edo,Ebelle Secondary Commercial School,Ebelle
Edo,Igueben Mixed Secondary School,Igueben
Edo,Igueben Grammar School,Igueben
Edo,Ekpon Grammar School,Ekpon
Edo,Ewossa Secondary School,Ewossa
Edo,Ugun Secondary School,Ugun
Edo,Ekekhen Idumogo Secondary School,Igueben
Edo,Okalo Secondary School,Okalo
Edo,Igueben College,Igueben
Edo,Amahor Secondary School,Amahor
Edo,Anglican Grammar School,Ebelle
Edo,"Brain Trust, Enakoye Secondary School",Ebelle
Edo,Success Academy Secondary School,Igueben
Edo,"Wisdom Group Of School, Igueben",Benin City
Edo,Faith College,Igueben
Edo,Calvary Secondary School,Ekpon
Edo,Ecopas Secondary School,Ekpon
Edo,Edede High School,Igueben
Edo,Zion Secondary School,Gkpon
Edo,Shiloh Hil College,Igueden
Edo,Western Boys’ High School,Benin City
Edo,Niger College,Benin City
Edo,Idogbo Secondary School,Idogbo
Edo,Saint Maria Goretti Grammar School,Benin City
Edo,Itohan Girls’ Grammar School,Benin City
Edo,Aduwawa Secondary School,Benin City
Edo,Oguola College,Benin City
Edo,Osemwende Secondary School,Ohoghobi
Edo,Ugiomo Secondary School,Benin City
Edo,Ozolua Grammar School,Ologbo
Edo,Queen Ede Secondary School,Benin City
Edo,Ogunbor Secondary School,Benin City
Edo,"Army Day Senior Secondary School, Ikpoba Hill",Benin City
Edo,Presentation National High School,Benin City
Edo,Igbinedion Secondary School,Benin City
Edo,Bishop Ajayi Crowther Memorial College,Benin City
Edo,Lina Comprehensive College,Benin City
Edo,Umelu Secondary School,Benin City
Edo,"Russell International College, Ikpoba Hill",Benin City
Edo,Henson Demonstration Secondary School,Benin City
Edo,"Rubber Research Institute Of Nigeria Secondary School, Iyanomo",Benin City
Edo,Penach International High School,Benin City
Edo,Ute Secondary School,Ute
Edo,Excel Secondary School,Benin City
Edo,Bowe High School,Benin City
Edo,Tempest High School,Benin City
Edo,Urora Secondary School,Urora
Edo,Saint Magdalene Mixed College,Benin City
Edo,Accord Secondary School,Benin City
Edo,Universal Comprehensive College,Benin City
Edo,Hills International High School,Benin City
Edo,Graceland Education Centre,Benin City
Edo,Heritage International College,Benin
Edo,Peak Comprehensive College,Benin
Edo,Courage High School,Benin City
Edo,Madonna Modern College,Benin City
Edo,Richon High School,Benin City
Edo,Gracious Secondary School,Benin City
Edo,Holy Rosary Group Of Schools,Benin City
Edo,Unicoach High School,Benin City
Edo,Unity High School,Benin City
Edo,Christ Chosen Secondary School,Benin City
Edo,Medna Secondary School,Benin City
Edo,Ebe Foundation Secondary School,Benin City
Edo,Malpha Education Centre,Benin City
Edo,Better Life Secondary School,Benin City
Edo,Eden City College,Benin City
Edo,Nonpareil Secondary School,Benin City
Edo,Crystal College,Benin City
Edo,Star International School,Benin City
Edo,Auntie Julie Secondary School,Ologbo
Edo,Eminent Secondary School,Benin City
Edo,Obey-Olise High School,Benin City
Edo,Calvary High School,Benin City
Edo,"Success Secondary School, Aduwawa",Benin City
Edo,Good Foundation Secondary School,Benin City
Edo,Standard High School,Benin City
Edo,Notre Dame Special Secondary School,Benin City
Edo,"Grace College, Ekae",Benin City
Edo,Sacred Wealth High School,Benin City
Edo,Legend Secondary School,Benin City
Edo,Word Of Faith School,Benin City
Edo,Loyola Secondary School,Benin City
Edo,Harvard Secondary School,Benin City
Edo,Oregbeni Estate Secondary School,Benin
Edo,Luigi Tartaghno Catholic Secondary School,Benin
Edo,Word Of Success Secondary School,Benin
Edo,Basic Foundation Secondary School,Benin
Edo,Stars Christian College,Benin
Edo,Zion Comprehensive College,Benin
Edo,Royal Climax College,Benin
Edo,Rezheights High School,Benin
Edo,Patricia Group Of Schools,Benin City
Edo,Faithful Secondary School,Benin City
Edo,Faithline Mixed Secondary School,Benin City
Edo,Corporate High School,Benin City
Edo,Christo Comprehensive College,Benin City
Edo,Christ Mission Group Of Schools,Benin City
Edo,Word Of Faith Secondary School,Benin City
Edo,Saint Carol’s College,Benin City
Edo,Prince Of Peace Academy,Benin City
Edo,"Peyo Education Centre, Ikpoba",Okha
Edo,Igbinovia Secondary School,Benin City
Edo,Unity Group Of Schools,Benin City
Edo,Upward Christian Secondary School,Benin City
Edo,King’s Onward College,Benin City
Edo,Justice Secondary School,Benin City
Edo,Holy Child Secondary School,Benin City
Edo,Bedrock Secondary School,Benin City
Edo,Nscia Comprehensive College,Benin City
Edo,Christ Mandate Secondary School,Benin City
Edo,Winrose Secondary School,Benin City
Edo,Oman Christain Academy,Benin City
Edo,Igho Secondary School,Benin City
Edo,"Forward Secondary School, Oka",Benin City
Edo,Denosa Demonstration Secondary School,Benin City
Edo,Greatest Secondary School,Benin City
Edo,"Prime High School, Aduwawa",Benin City
Edo,"Edo College, Senior Secondary School",Benin City
Edo,Immaculate Conception College,Benin City
Edo,Anglican Girls’ Grammar School,Benin City
Edo,Edokpolo Grammar School,Benin City
Edo,Oredo Girls’ Senior Secondary School,Benin City
Edo,Ihogbe College,Benin City
Edo,Oba-Ewuare Grammar School,Benin City
Edo,Emotan College,Benin City
Edo,"Iyekogba Grammar School, Iyekogba",Benin City
Edo,Akenzua  Senior School,Benin City
